1001.0,-195.2,-77.82408254856732
1002.0,-195.2,-65.76580915042668
1003.0,-195.2,-53.87002176123653
1004.0,-195.2,-43.381192428776615
1005.0,-195.2,-33.64557472801678
1006.0,-195.2,-24.77901132533654
1007.0,-195.2,-18.104695880172557
1008.0,-195.2,-11.665007255016832
1009.0,-194.59261147397754,-7.521019123295898
1010.0,-191.48405616128872,-5.069150880184103
1011.0,-186.40266262999936,-4.8
1012.0,-181.12381488064918,-4.8
1013.0,-173.99619340643383,-4.8
1014.0,-165.5629806645685,-4.8
1015.0,-156.76026303579096,-4.8
1016.0,-145.9149764084857,-4.8
1017.0,-135.54080665666072,-4.8
1018.0,-124.02398828267492,-4.8
1019.0,-113.36688891864269,-4.8
1020.0,-104.17736691576296,-4.8
1021.0,-91.87051748841849,-4.8
1022.0,-81.37152864286038,-4.8
1023.0,-70.03601020781132,-4.8
1024.0,-58.93230044146321,-4.8
1025.0,-47.161410875220554,-4.8
1026.0,-37.35432682378479,-4.8
1027.0,-29.080352913316887,-4.8
1028.0,-22.374280052178023,-4.8
1029.0,-17.16839801830517,-4.8
1030.0,-12.915171476186543,-4.8
1031.0,-9.46624291221724,-4.933393869683251
1032.0,-6.26283704849804,-6.162297770901176
1033.0,-4.8,-10.677584219615289
1034.0,-4.8,-17.69853233547311
1035.0,-4.8,-26.650721405650884
1036.0,-4.8,-38.05821348705791
1037.0,-4.8,-49.187821137914604
1038.0,-4.8,-60.89867480345573
1039.0,-4.8,-70.40952846899685
1040.0,-4.8,-79.45395160276986
1041.0,-4.8,-91.4078168320945
1042.0,-4.8,-103.75834585291916
1043.0,-4.8,-113.90887487374381
1044.0,-4.8,-125.61576448814633
1045.0,-4.8,-137.94438724391338
1046.0,-4.8,-150.05891703321396
1047.0,-4.8,-160.22365065506813
1048.0,-4.8,-169.7989948328569
1049.0,-4.8,-177.76555761440449
1050.0,-4.8,-183.5651617536357
1051.0,-4.8,-187.1647658928669
1052.0,-5.031301447799407,-191.21911013459587
1053.0,-8.705100385643382,-194.95787148366333
1054.0,-13.609129983779559,-195.2
1055.0,-19.045520987331024,-195.2
1056.0,-25.578783978799024,-195.2
1057.0,-32.86218261740001,-195.2
1058.0,-42.16509724302099,-195.2
1059.0,-52.94348157108197,-195.2
1060.0,-63.98596900734505,-195.2
1061.0,-74.91879735797585,-195.2
1062.0,-85.28580249249896,-195.2
1063.0,-96.7809875839481,-195.2
1064.0,-107.09964066438377,-195.2
1065.0,-118.47710519205334,-195.2
