1001.0,-190.14560824788987,201.6
1002.0,-196.69636958302135,201.1576614881398
1003.0,-201.00476047917826,197.25873253470292
1004.0,-204.8,191.60186292181004
1005.0,-204.8,183.8648993788109
1006.0,-204.8,175.23796754686575
1007.0,-204.8,164.93728683592565
1008.0,-204.8,151.82843081228114
1009.0,-204.8,138.05632916306186
1010.0,-204.8,125.22220213817833
1011.0,-204.8,111.63824383483563
1012.0,-204.8,100.25428553149294
1013.0,-204.8,87.39611031814097
1014.0,-204.8,75.84667751773705
1015.0,-204.8,64.5207202455156
1016.0,-204.8,50.830052806127384
1017.0,-204.8,39.33938536673915
1018.0,-204.8,28.60259170325034
1019.0,-204.8,16.441092808199272
1020.0,-204.8,3.4028480159193704
1021.0,-204.8,-9.549057894840915
1022.0,-204.8,-22.74464307912552
1023.0,-204.8,-36.53163332017637
1024.0,-204.8,-48.1186235612272
1025.0,-204.8,-59.99199348562174
1026.0,-204.8,-72.94847421724697
1027.0,-204.8,-86.08492255927052
1028.0,-204.8,-97.02137090129406
1029.0,-204.8,-110.49551994300647
1030.0,-204.8,-123.22630577099349
1031.0,-204.8,-134.02581776722747
1032.0,-204.8,-146.19304804841107
1033.0,-204.8,-158.68678820705196
1034.0,-204.8,-172.31414216655565
1035.0,-204.8,-183.74149612605936
1036.0,-204.8,-192.96885008556308
1037.0,-202.69713179476105,-200.83811367539823
1038.0,-197.8360503314882,-204.19484995264455
1039.0,-190.3536175122078,-201.6
1040.0,-179.39601340059207,-201.6
1041.0,-168.9973832055079,-201.6
1042.0,-155.4822476399484,-201.6
1043.0,-142.7692957100382,-201.6
1044.0,-131.0631792538293,-201.6
1045.0,-118.46858305900777,-201.6
1046.0,-107.13414985414443,-201.6
1047.0,-95.45106001296753,-201.6
1048.0,-84.68003790444797,-201.6
1049.0,-72.2031053953245,-201.6
1050.0,-59.98356443864185,-201.6
1051.0,-49.195493215436784,-201.6
1052.0,-38.34778937312427,-201.6
1053.0,-27.989766007694243,-201.6
